common_voice_en_3511.mp3	My review of the sun: one star.
common_voice_en_1113.mp3	I think they perceived that nothing was to be done at the moment.
common_voice_en_3397.mp3	"Maybe tomorrow," said the boy, moving away.
common_voice_en_16212.mp3	I think they perceived that nothing was to be done at the moment.
common_voice_en_32969.mp3	I'm never more aware of a room's acoustics than when I'm trying to enjoy a snack I have no intention of sharing.
common_voice_en_12977.mp3	It was dropping off in flakes and raining down on the sand.
common_voice_en_583906.mp3	He remembered the sword.
common_voice_en_112469.mp3	My review of the sun: one star.
common_voice_en_53484.mp3	"I have known true alchemists," the alchemist continued.
common_voice_en_40178.mp3	My review of the sun: one star.
common_voice_en_21938.mp3	They said nothing else.
common_voice_en_18233924.mp3	I like reading about medical mysteries, don't you?
common_voice_en_20284743.mp3	McGowan founded the second umpire school in the United States.
common_voice_en_258.mp3	You could run an interview that would prove it.
common_voice_en_39961370.mp3	The tower is all that remains from the demolished structure of the Gardens.
common_voice_en_17947917.mp3	May I have some syrup to go on these pancakes?
common_voice_en_102955.mp3	I remember how I sat on the table there in the blackness, with patches of green and crimson swimming before my eyes.
common_voice_en_17516873.mp3	We should all go back to living in the trees, much simpler.
common_voice_en_684086.mp3	If you start your emails with "Greetings" let me be the first to welcome you to Earth.
common_voice_en_530741.mp3	My review of the sun: one star.
common_voice_en_125601.mp3	I'm interested only in the present.
common_voice_en_678043.mp3	I think they perceived that nothing was to be done at the moment.
common_voice_en_540104.mp3	I think they perceived that nothing was to be done at the moment.
common_voice_en_20283149.mp3	This has created a brand for many churches, some overnight.
common_voice_en_152649.mp3	It was starlight, and I explained the Signs of the Zodiac to her.
common_voice_en_153098.mp3	It was dropping off in flakes and raining down on the sand.
common_voice_en_222125.mp3	They were relieved and happy.
common_voice_en_20954.mp3	The miner had abandoned everything to go mining for emeralds.
common_voice_en_88359.mp3	He felt uneasy at the man's presence.
common_voice_en_39579977.mp3	The stair winds around a central newel and is lined with tongue-and-groove vertical boards.
common_voice_en_33110446.mp3	She was sentenced to death for systematic theft of socialist property.
common_voice_en_39570152.mp3	The "Load 'N Go" sliding trunk floor feature was discontinued.
common_voice_en_39589474.mp3	Wilkinson took the lead early on and maintained it throughout.
common_voice_en_177711.mp3	He moved about, invisible but everyone could hear him.
common_voice_en_32068279.mp3	The massive ground floor is very visible because of its rusticated decoration.
common_voice_en_39746951.mp3	Their earliest known location was on Yazoo River, near the Chakchiuma and Chickasaw tribes.
common_voice_en_32669939.mp3	His altarpieces are found in various churches in and around Antwerp.
common_voice_en_39562047.mp3	Depending on suit quality and partnership agreement different classification schemes are viable.
common_voice_en_37073528.mp3	The same is true for mourners who are liable to suffer serious economic loss.
common_voice_en_39605004.mp3	Additionally, the facility suffered from vermin infestation.
common_voice_en_32117455.mp3	Which they sell very easily.
common_voice_en_32269930.mp3	He was the son of Admiral Henrik Bielke.
common_voice_en_32825487.mp3	She was later scrapped.
common_voice_en_32672549.mp3	He scored the highest result on the Wonderlic at the combine.
common_voice_en_32826922.mp3	He was one of the defenders of the Rouen School.
common_voice_en_30750963.mp3	Buses run regularly from Newcastle upon Tyne and the surrounding areas.
common_voice_en_39747513.mp3	The website was also redesigned.
common_voice_en_32798369.mp3	Bobs Lakes is also lined with campsites as overflow and is stocked with trout.
common_voice_en_32641879.mp3	He grew up in Soweto and was expelled from school.
common_voice_en_570960.mp3	No doubt the impact had caused a flash of fire.
common_voice_en_35126462.mp3	The Russian pair that beat them had trained together for years.
common_voice_en_32702865.mp3	Richard was succeeded by his son William.
common_voice_en_32135592.mp3	All crew on board at the time of the sinking survived.
common_voice_en_32813614.mp3	A visit to Rockhampton General Hospital was also scheduled.
common_voice_en_32682504.mp3	He was succeeded by his nephew Henry Arthur Cole.
common_voice_en_22006430.mp3	six
common_voice_en_30335901.mp3	His older sister played volleyball.
common_voice_en_32641336.mp3	Her father had called him to their home to repair an organ.
common_voice_en_35162181.mp3	His family, on both sides, belonged to the "bourgeoisie".
common_voice_en_30769694.mp3	The second section is the group performance similar to previous rounds.
common_voice_en_32797153.mp3	The monument was funded via popular subscription.
common_voice_en_33778331.mp3	The district headquarters is at Tenkasi.
common_voice_en_32809271.mp3	Doon is traversed by minor public roads and rural lanes.
common_voice_en_33195512.mp3	During the day it captured the meat canning factory east of Kravtsov.
common_voice_en_33433654.mp3	The veranda and gas lights were reproduced in the likeness of the originals.
common_voice_en_32798505.mp3	Snout relatively long.
common_voice_en_35012769.mp3	You must all remember that papa had stolen my thunder.
common_voice_en_195381.mp3	"So, then try," he said to the Englishman.
common_voice_en_26970593.mp3	After the liberation the town became part of the Principality of Bulgaria.
common_voice_en_37290119.mp3	He was elected to a fellowship of All Souls in the following year.
common_voice_en_31427270.mp3	A large silencer was mounted horizontally at the rear of the vehicle.
common_voice_en_37411233.mp3	Several editions were published in his lifetime, and others since.
common_voice_en_34561431.mp3	The excavation has discovered three complete settlement layers from the Persian period.
common_voice_en_36982316.mp3	He may never visit his home or any ordinary village.
common_voice_en_13465.mp3	The honeysuckle gave off a wave of sweet scent as she brushed past it in the twilight.
common_voice_en_574706.mp3	We are obliged, at least once in our lives, to visit the holy city of Mecca.
common_voice_en_37410585.mp3	It has changed original "z" to "j".
common_voice_en_1721.mp3	He's trying to trick you again.
common_voice_en_561838.mp3	What had been next to him five minutes ago was now at the other side.
common_voice_en_31281248.mp3	All characters are introduced by the series producers Kate Brooks and Laura Shaw.
common_voice_en_32655447.mp3	Frondizi studied at Harvard University.
common_voice_en_35252031.mp3	Juni, connecting the Brandenburg Gate and Ernst-Reuter-Platz, serves as the central east-west axis.
common_voice_en_35664823.mp3	Russian South-Western front.
common_voice_en_31489951.mp3	Phillip Salvador cameos as "the actor".
common_voice_en_31507990.mp3	Fan lives in Suzhou.
common_voice_en_32939053.mp3	He repeated this "operation" on multiple other occasions.
common_voice_en_26949314.mp3	Local historians also joined in when appropriate.
common_voice_en_34005346.mp3	The term ‘Missing Proteins’ was coined for the first time.
common_voice_en_33448429.mp3	Her name is Mildred "Millie".
common_voice_en_33531509.mp3	Print out and sign the document
common_voice_en_32727384.mp3	Two of his older brothers also became musicians.
common_voice_en_32663178.mp3	Redistricting was on balance considered to have favored Republicans.
common_voice_en_30236319.mp3	Argentina qualified two male and one female open water swimmers.
common_voice_en_32799550.mp3	It was here that she grew up.
common_voice_en_37780642.mp3	For this reason, the plants have been introduced far from their native range.
common_voice_en_8740.mp3	But I sort of like him.
common_voice_en_39748253.mp3	We are rolling without keys right now.
common_voice_en_32797686.mp3	Commentary has been moved from between verses to the bottom of the page.
common_voice_en_3596.mp3	He put it in his back pocket.
common_voice_en_652606.mp3	I had seen all that it would presently bring me.
common_voice_en_35313237.mp3	Its inhabitants are called "Ribeauvillois".
common_voice_en_651313.mp3	We must get some of that serum as soon as possible.
common_voice_en_31262904.mp3	It has yellow flowers.
common_voice_en_75115.mp3	It said that the darkest hour of the night came just before the dawn.
common_voice_en_551818.mp3	Dense clouds of smoke or dust can be seen through a powerful telescope.
common_voice_en_32679384.mp3	His place of residence was listed as Marine Mills.
common_voice_en_9791.mp3	This morning I found a calculator taped to my Wii.
common_voice_en_31909776.mp3	It is one of the premier law institute of the state.
common_voice_en_32688701.mp3	He intensively researched its culture and protocols.
common_voice_en_32260046.mp3	He initially studied painting at Vilnius University with Jan Rustem.
common_voice_en_32697164.mp3	This comb divides in two at the end.
common_voice_en_37012848.mp3	John Grey, third son of the fourth Earl.
common_voice_en_141362.mp3	At most, they thought that another meteorite had descended.
common_voice_en_34934929.mp3	Tiriel Mora joined the second season.
common_voice_en_36318287.mp3	They are constructed of coated yellow vinyl.
common_voice_en_32751414.mp3	She can project per minute.
common_voice_en_32666774.mp3	She is the granddaughter of former Colombian national team football player Rolando Serrano.
common_voice_en_522093.mp3	If you start your emails with "Greetings" let me be the first to welcome you to Earth.
common_voice_en_39561900.mp3	There is also a rural service to Birchwood.
common_voice_en_32724458.mp3	This equipment would also be used for making "Move Your Body".
common_voice_en_17534411.mp3	What are you going to do?
common_voice_en_33985674.mp3	Laboratory aberrations such as hyperglycemia and leukocytosis were also reported.
common_voice_en_696664.mp3	The sheep had taught him that.
common_voice_en_35185066.mp3	The former Prime Minister's group became the Hungarian Socialist party's seventh platform.
common_voice_en_32083011.mp3	Mullen says he will think about it.
common_voice_en_38069663.mp3	This move was met with scepticism internationally and with uproar in New Zealand.
common_voice_en_32999595.mp3	It is part of the Sandakan Heritage Trail.
common_voice_en_32795246.mp3	This editorial reality could explain why the last chapters seem to be sloppy.
common_voice_en_32792320.mp3	They lived in the Santonian stage of the Late Cretaceous.
common_voice_en_190599.mp3	My review of the sun: one star.
common_voice_en_32679989.mp3	It can also be valued by cut or clarity.
common_voice_en_14518.mp3	On the second day, the boy climbed to the top of a cliff near the camp.
common_voice_en_541756.mp3	Nearby was the Englishman, reading a book.
common_voice_en_30124529.mp3	This was controversial as his promotion superseded Judge Syed Amirul Islam.
common_voice_en_75944.mp3	My review of the sun: one star.
common_voice_en_32714343.mp3	This was done to address an enrollment decrease in Northeast Hamilton.
common_voice_en_33374137.mp3	The earthquake was preceded by slight foreshocks that began days before the mainshock struck.
common_voice_en_25911308.mp3	Vienna, May sixteenth eighteen zero nine.
common_voice_en_32353295.mp3	Firenze by Fiorentina to play the very first season of the newly formed club.
common_voice_en_59345.mp3	My review of the sun: one star.
common_voice_en_37528103.mp3	Another type of Energon called Red Energon debuted in New Recruit.
common_voice_en_31692693.mp3	Leo Stern was an able linguist.
common_voice_en_585997.mp3	The top had certainly ceased to rotate.
common_voice_en_33483253.mp3	It is also known by the alternative title of Knock Out.
common_voice_en_640879.mp3	But I didn’t think that it contained any living creature.
common_voice_en_31398548.mp3	On Pendant Pitch (road) at Barrack Hill is the Castle Inn public house.
common_voice_en_32787487.mp3	A refrigerator was optional.
common_voice_en_554854.mp3	"There is no wine in this country," the young man said.
common_voice_en_31445042.mp3	High School and Brennen College.
common_voice_en_35348830.mp3	The five remained in Tiong Bahru for drinks.
common_voice_en_32431318.mp3	Her research looks to understand the impacts of environmental change on animal health.
common_voice_en_29863879.mp3	Nobles majored in history at Brown University.
common_voice_en_582771.mp3	He must be disguised to avoid encounters with thieves.
common_voice_en_567149.mp3	My review of the sun: one star.
common_voice_en_37971546.mp3	Its first feature film production was "Ravenous", directed by Antonia Bird.
common_voice_en_30542645.mp3	He is the first Conservative to represent the constituency.
common_voice_en_34028073.mp3	Villa also brought together smaller revolutionary troops that were scattered in the area.
common_voice_en_220998.mp3	"There's life here," the boy said to the alchemist.
common_voice_en_209718.mp3	A surfer wearing a black wetsuit and riding a green surfboard in the ocean.
common_voice_en_18117042.mp3	I want my garden to be filled with roses, petunias and passion flowers.
common_voice_en_34943277.mp3	The editors also write about serious issues.
common_voice_en_32226691.mp3	Native to much of the basin were Slavic nomads.
common_voice_en_31466067.mp3	The situation worsens when Toru’s partner steals the profits and runs off.
common_voice_en_32545497.mp3	Becquerel tested the viability of seeds obtained from French museums.
common_voice_en_32329732.mp3	Anwar was born in Sargodha.
common_voice_en_36735142.mp3	He was also active on the Board of Visitors of Virginia Military Institute.
common_voice_en_33314081.mp3	His younger brother Sammy Reid also played for Motherwell.
common_voice_en_31145384.mp3	Several positions of the Leonhardt book were taken up in these articles.
common_voice_en_32200982.mp3	Maurer claimed that the judgement was "politically motivated" and appealed.
common_voice_en_32194410.mp3	She is the first woman and youngest person to hold the role.
common_voice_en_39567986.mp3	He was also accompanied by a facepaint-wearing cultist named Shinja.
common_voice_en_934751.mp3	My chinchilla eats bread.
common_voice_en_540956.mp3	I'm going to them.
common_voice_en_18108010.mp3	The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.
common_voice_en_123648.mp3	Just look and see what you did.
common_voice_en_39582763.mp3	It noted his "openness to local people and unpredictability".
common_voice_en_37025529.mp3	A newly introduced classification was the combination classification.
common_voice_en_37824060.mp3	That day, as announced, Continental Airlines and Copa Airlines simultaneously left SkyTeam.
common_voice_en_37338920.mp3	He was thereafter appointed Commandant of the Ceylon Volunteer Force.
common_voice_en_125403.mp3	When the blinding dust had settled a bit, the boy trembled at what he saw.
common_voice_en_26978845.mp3	It's arms out reaching for possibility and hope every single year.
common_voice_en_212301.mp3	He must be disguised to avoid encounters with thieves.
common_voice_en_248577.mp3	The first worm gets snapped early.
common_voice_en_17881198.mp3	List all the valid options that are scheduled to become obsolete in a future version.
common_voice_en_17395276.mp3	Can you sing me a lullaby?
common_voice_en_17328819.mp3	Potatoes are less space-saving, durable and cheap than pasta.
common_voice_en_568147.mp3	This time I'm sure of it!
common_voice_en_133629.mp3	A fine bunch of reporters.
common_voice_en_204774.mp3	She will also announce the third party's candidate for the presidency.
common_voice_en_23768988.mp3	He played his final years out at Swansea Town and Bristol City.
common_voice_en_19618786.mp3	Only when a raven landed on his shoulder was Lugaid convinced he was dead.
common_voice_en_9125655.mp3	A new renumeration scheme has been announced by the government.
common_voice_en_518264.mp3	He said the same phrase thirty times.
common_voice_en_19733720.mp3	Healey had four older sisters and one younger sister.
common_voice_en_19703726.mp3	Subsequently, he expanded it to accommodate himself, his wife and four children.
common_voice_en_25869571.mp3	Dryden was educated at the Manitoba Agricultural College, and worked as a farmer.
common_voice_en_100552.mp3	A large piece suddenly came off and fell with a loud and sharp noise.
common_voice_en_25316848.mp3	Peters was probably the first to popularize the term "blue laws".
common_voice_en_24821600.mp3	Like all cyberpunk work, it contains imaginative neologisms.
common_voice_en_63491.mp3	There is no candy on the dark side.
common_voice_en_26646024.mp3	It is headquartered at One Belle Meade Place, in Belle Meade, West Nashville.
common_voice_en_97442.mp3	At most, they thought that another meteorite had descended.
common_voice_en_86731.mp3	As he was leaving, he saw, in the corner of the room, his old shepherd's pouch.
common_voice_en_666521.mp3	But there they saw a crystal shop that offered refreshing mint tea.
common_voice_en_700097.mp3	Without such love, one's dreams would have no meaning.
common_voice_en_538730.mp3	I found a little crowd of about twenty people surrounding the huge hole.
common_voice_en_87943.mp3	Treason is a blow that comes unexpectedly.
